source,target,date,category,node,occupation
2646,2625,2013-06-05,P,2646,scientist
2646,2627,2009-03-26,P,2646,scientist
2646,2632,2010-10-12,P,2646,scientist
2646,8942,2012-03-24,P,2646,scientist
2646,6760,2011-07-14,P,2646,scientist
2646,2634,2012-10-05,P,2646,scientist
2646,2636,2010-11-14,P,2646,scientist
2646,2173,2014-01-23,P,2646,scientist
2646,2637,2008-05-21,P,2646,scientist
2646,2645,2007-12-07,P,2646,scientist
2646,2650,2008-11-19,P,2646,scientist
2646,2652,2012-02-03,P,2646,scientist
2646,2653,2010-11-08,P,2646,scientist
2646,2654,2012-02-22,P,2646,scientist
2646,2658,2014-12-28,P,2646,scientist
2646,7498,2009-10-20,P,2646,scientist
2646,8943,2008-11-15,P,2646,scientist
2646,2662,2011-06-03,P,2646,scientist
2646,8944,2008-04-25,P,2646,scientist
2646,6764,2014-04-23,P,2646,scientist
2646,2665,2010-04-24,P,2646,scientist
2646,2666,2008-12-09,P,2646,scientist
2646,2668,2014-11-03,P,2646,scientist
2646,8945,2011-09-19,P,2646,scientist
2646,2671,2014-10-06,P,2646,scientist
2646,2678,2009-08-24,P,2646,scientist
2646,8946,2012-07-08,P,2646,scientist
2646,2679,2011-07-07,P,2646,scientist
2646,2680,2009-01-12,P,2646,scientist
2646,2686,2010-07-28,P,2646,scientist
2646,2687,2008-11-21,P,2646,scientist
2646,2688,2013-08-20,P,2646,scientist
2646,2690,2009-07-16,P,2646,scientist
2646,2693,2007-05-24,P,2646,scientist
2646,8947,2011-02-04,P,2646,scientist
2646,2695,2012-02-18,P,2646,scientist
2646,2696,2012-01-07,P,2646,scientist
2646,2697,2014-10-21,P,2646,scientist
2646,2701,2009-02-23,P,2646,scientist
2646,8948,2008-02-23,P,2646,scientist
2646,2704,2010-08-16,P,2646,scientist
2646,2705,2007-02-20,P,2646,scientist
2646,8949,2007-12-09,P,2646,scientist
2646,2710,2011-07-08,P,2646,scientist
2646,2712,2008-12-08,P,2646,scientist
2646,2716,2010-07-15,P,2646,scientist
2646,2717,2007-12-28,P,2646,scientist
2646,2718,2009-07-13,P,2646,scientist
2646,2719,2011-12-07,P,2646,scientist
2646,8950,2010-06-12,P,2646,scientist
2646,2720,2013-06-18,P,2646,scientist
2646,2722,2010-02-12,P,2646,scientist
2646,2723,2010-04-21,P,2646,scientist
2646,8951,2010-10-26,P,2646,scientist
2646,2726,2007-01-10,P,2646,scientist
2646,2731,2007-05-21,P,2646,scientist
2646,2733,2008-11-22,P,2646,scientist
2646,2734,2013-11-12,P,2646,scientist
2646,2739,2012-10-11,P,2646,scientist
2646,2740,2009-06-10,P,2646,scientist
2646,2741,2013-05-24,P,2646,scientist
2646,2742,2008-02-08,P,2646,scientist
2646,2743,2012-07-27,P,2646,scientist
2646,2744,2013-12-13,P,2646,scientist
2646,2745,2009-04-02,P,2646,scientist
2646,2746,2007-02-19,P,2646,scientist
2646,2748,2014-11-24,P,2646,scientist
2646,8952,2012-07-25,P,2646,scientist
2646,2750,2010-05-27,P,2646,scientist
2646,8953,2012-05-22,P,2646,scientist
2646,2751,2011-01-23,P,2646,scientist
2646,2755,2014-06-09,P,2646,scientist
2646,8954,2010-01-28,P,2646,scientist
2646,2762,2012-09-05,P,2646,scientist
2646,2763,2008-06-20,P,2646,scientist
2646,2764,2011-12-09,P,2646,scientist
2646,2765,2008-06-16,P,2646,scientist
2646,2768,2010-07-26,P,2646,scientist
2646,2775,2009-08-23,P,2646,scientist
2646,2784,2014-03-02,P,2646,scientist
2646,2787,2012-12-03,P,2646,scientist
2646,2793,2011-04-14,P,2646,scientist
2646,2794,2013-04-14,P,2646,scientist
2646,2797,2014-07-27,P,2646,scientist
2646,2798,2013-05-11,P,2646,scientist
2646,8955,2007-06-16,P,2646,scientist
2652,2616,2012-05-16,P,2652,celebrity
2652,2623,2011-05-03,P,2652,celebrity
2652,2627,2012-07-24,P,2652,celebrity
2652,2634,2013-12-15,P,2652,celebrity
2652,9812,2013-05-01,P,2652,celebrity
2652,2697,2014-09-22,P,2652,celebrity
2652,2762,2014-03-22,P,2652,celebrity
2652,2764,2008-10-07,P,2652,celebrity
2652,6770,2014-09-01,P,2652,celebrity
2652,2787,2014-03-18,P,2652,celebrity
2654,2613,2010-10-08,D,2654,celebrity
2654,2616,2009-06-20,D,2654,celebrity
2654,2632,2013-01-14,D,2654,celebrity
2654,8942,2011-04-16,D,2654,celebrity
2654,9924,2007-10-26,D,2654,celebrity
2654,2637,2009-10-24,D,2654,celebrity
2654,2650,2013-03-26,D,2654,celebrity
2654,2651,2007-03-17,D,2654,celebrity
2654,2653,2007-11-23,D,2654,celebrity
2654,2658,2010-03-13,D,2654,celebrity
2654,2659,2010-07-01,D,2654,celebrity
2654,2661,2007-11-19,D,2654,celebrity
2654,2662,2007-12-22,D,2654,celebrity
2654,9925,2007-06-15,D,2654,celebrity
2654,9926,2011-02-18,D,2654,celebrity
2654,2705,2012-06-15,D,2654,celebrity
2654,2711,2014-09-19,D,2654,celebrity
2654,2715,2014-03-01,D,2654,celebrity
2654,9927,2012-12-22,D,2654,celebrity
2654,9928,2010-04-26,D,2654,celebrity
2654,9929,2007-03-18,D,2654,celebrity
2654,2782,2010-11-24,D,2654,celebrity
2654,9930,2013-12-22,D,2654,celebrity
2654,2789,2013-10-11,D,2654,celebrity
2658,11418,2008-10-20,P,2658,celebrity
2658,2625,2007-01-12,P,2658,celebrity
2658,11419,2009-03-27,P,2658,celebrity
2658,2627,2008-07-13,P,2658,celebrity
2658,8942,2009-03-20,P,2658,celebrity
2658,253,2014-09-03,P,2658,celebrity
2658,6760,2011-05-08,P,2658,celebrity
2658,2406,2011-08-16,P,2658,celebrity
2658,2634,2014-08-10,P,2658,celebrity
2658,11420,2008-03-14,P,2658,celebrity
2658,2637,2008-07-08,P,2658,celebrity
2658,11421,2014-01-07,P,2658,celebrity
2658,2660,2011-12-08,P,2658,celebrity
2658,8943,2007-10-15,P,2658,celebrity
2658,3123,2009-02-16,P,2658,celebrity
2658,11422,2009-10-05,P,2658,celebrity
2658,11423,2009-04-19,P,2658,celebrity
2658,11424,2008-02-02,P,2658,celebrity
2658,2671,2008-08-09,P,2658,celebrity
2658,2683,2010-09-12,P,2658,celebrity
2658,11425,2011-04-03,P,2658,celebrity
2658,11426,2013-04-28,P,2658,celebrity
2658,8948,2013-02-14,P,2658,celebrity
2658,2705,2009-12-13,P,2658,celebrity
2658,11427,2012-01-14,P,2658,celebrity
2658,8953,2013-01-08,P,2658,celebrity
2658,2755,2012-11-02,P,2658,celebrity
2658,2762,2012-06-07,P,2658,celebrity
2658,2764,2007-01-05,P,2658,celebrity
2658,11428,2010-09-14,P,2658,celebrity
2658,2772,2014-06-10,P,2658,celebrity
2658,11429,2012-12-06,P,2658,celebrity
2658,11430,2009-06-22,P,2658,celebrity
2658,9930,2013-04-09,P,2658,celebrity
2658,11431,2010-02-10,P,2658,celebrity
2658,11432,2011-11-24,P,2658,celebrity
2658,2789,2009-07-04,P,2658,celebrity
2658,11433,2011-04-26,P,2658,celebrity
2658,897,2007-06-09,P,2658,celebrity
2658,2800,2010-12-23,P,2658,celebrity
2658,2806,2014-10-05,P,2658,celebrity
2658,11434,2010-06-22,P,2658,celebrity
2670,2606,2011-04-14,I,2670,scientist
2670,6758,2010-05-08,I,2670,scientist
2670,2616,2013-12-16,I,2670,scientist
2670,2627,2012-08-17,I,2670,scientist
2670,13781,2011-08-01,I,2670,scientist
2670,2634,2007-11-05,I,2670,scientist
2670,2636,2010-09-19,I,2670,scientist
2670,2637,2008-04-07,I,2670,scientist
2670,2647,2008-08-15,I,2670,scientist
2670,13782,2013-08-03,I,2670,scientist
2670,2651,2012-06-04,I,2670,scientist
2670,2652,2012-12-26,I,2670,scientist
2670,2654,2007-12-21,I,2670,scientist
2670,2658,2012-11-17,I,2670,scientist
2670,7498,2009-07-17,I,2670,scientist
2670,8944,2011-03-23,I,2670,scientist
2670,6766,2010-06-20,I,2670,scientist
2670,2671,2009-02-02,I,2670,scientist
2670,2679,2009-12-02,I,2670,scientist
2670,8948,2014-05-19,I,2670,scientist
2670,2741,2012-10-24,I,2670,scientist
2670,8953,2010-04-13,I,2670,scientist
2670,2752,2011-05-14,I,2670,scientist
2670,2762,2009-02-21,I,2670,scientist
2670,2763,2008-12-04,I,2670,scientist
2670,2764,2009-03-22,I,2670,scientist
2670,6770,2007-09-22,I,2670,scientist
2670,2774,2011-01-28,I,2670,scientist
2670,2782,2007-01-09,I,2670,scientist
2670,2787,2014-02-25,I,2670,scientist
2670,2788,2013-01-19,I,2670,scientist
2670,2795,2013-09-05,I,2670,scientist
2670,2807,2011-12-08,I,2670,scientist
2677,7475,2014-09-27,P,2677,scientist
2677,2601,2014-03-19,P,2677,scientist
2677,13945,2013-09-22,P,2677,scientist
2677,11418,2010-11-17,P,2677,scientist
2677,13946,2012-07-15,P,2677,scientist
2677,2606,2012-01-07,P,2677,scientist
2677,13947,2011-07-24,P,2677,scientist
2677,13948,2007-05-03,P,2677,scientist
2677,13949,2013-05-11,P,2677,scientist
2677,13950,2009-12-11,P,2677,scientist
2677,13951,2011-07-19,P,2677,scientist
2677,13952,2008-11-10,P,2677,scientist
2677,13953,2014-06-11,P,2677,scientist
2677,13954,2009-08-26,P,2677,scientist
2677,5784,2011-05-19,P,2677,scientist
2677,2611,2013-06-10,P,2677,scientist
2677,6758,2013-07-10,P,2677,scientist
2677,2598,2007-05-14,P,2677,scientist
2677,2616,2011-07-06,P,2677,scientist
2677,13955,2013-10-05,P,2677,scientist
2677,2618,2009-03-15,P,2677,scientist
2677,13956,2010-09-22,P,2677,scientist
2677,2621,2007-08-21,P,2677,scientist
2677,6148,2010-05-08,P,2677,scientist
2677,13957,2014-06-18,P,2677,scientist
2677,13958,2010-12-08,P,2677,scientist
2677,13959,2012-08-05,P,2677,scientist
2677,2625,2014-03-16,P,2677,scientist
2677,2627,2008-03-24,P,2677,scientist
2677,13960,2014-01-01,P,2677,scientist
2677,13961,2008-12-08,P,2677,scientist
2677,13962,2012-07-24,P,2677,scientist
2677,13963,2013-06-08,P,2677,scientist
2677,13964,2011-02-12,P,2677,scientist
2677,13965,2014-05-20,P,2677,scientist
2677,13966,2011-08-06,P,2677,scientist
2677,3169,2012-02-22,P,2677,scientist
2677,2632,2007-11-21,P,2677,scientist
2677,13967,2013-11-04,P,2677,scientist
2677,8942,2008-06-03,P,2677,scientist
2677,13968,2012-09-27,P,2677,scientist
2677,6760,2011-07-02,P,2677,scientist
2677,13781,2012-07-10,P,2677,scientist
2677,2634,2010-01-17,P,2677,scientist
2677,13969,2010-08-27,P,2677,scientist
2677,13970,2012-09-10,P,2677,scientist
2677,2636,2007-07-10,P,2677,scientist
2677,13971,2014-12-16,P,2677,scientist
2677,11392,2012-03-09,P,2677,scientist
2677,13972,2013-04-21,P,2677,scientist
2677,13973,2012-12-13,P,2677,scientist
2677,9131,2010-01-14,P,2677,scientist
2677,2637,2009-07-27,P,2677,scientist
2677,13974,2013-06-06,P,2677,scientist
2677,13975,2013-03-14,P,2677,scientist
2677,9812,2007-06-22,P,2677,scientist
2677,3110,2012-08-12,P,2677,scientist
2677,13976,2013-05-09,P,2677,scientist
2677,13977,2014-11-13,P,2677,scientist
2677,713,2008-08-26,P,2677,scientist
2677,13978,2013-10-28,P,2677,scientist
2677,13979,2007-08-13,P,2677,scientist
2677,13980,2008-10-26,P,2677,scientist
2677,2647,2011-05-10,P,2677,scientist
2677,13981,2014-12-10,P,2677,scientist
2677,13982,2009-10-02,P,2677,scientist
2677,13983,2007-01-02,P,2677,scientist
2677,13984,2012-08-14,P,2677,scientist
2677,2648,2009-05-20,P,2677,scientist
2677,13985,2009-09-06,P,2677,scientist
2677,2650,2008-05-23,P,2677,scientist
2677,2651,2011-07-08,P,2677,scientist
2677,2652,2008-06-12,P,2677,scientist
2677,2653,2014-09-12,P,2677,scientist
2677,2654,2010-12-13,P,2677,scientist
2677,13986,2011-09-07,P,2677,scientist
2677,13987,2008-12-22,P,2677,scientist
2677,13988,2014-01-07,P,2677,scientist
2677,2658,2007-07-23,P,2677,scientist
2677,13989,2007-06-06,P,2677,scientist
2677,13990,2013-08-12,P,2677,scientist
2677,13991,2014-07-08,P,2677,scientist
2677,13992,2008-04-25,P,2677,scientist
2677,13993,2007-05-02,P,2677,scientist
2677,13994,2013-09-13,P,2677,scientist
2677,8943,2010-05-20,P,2677,scientist
2677,13995,2009-07-19,P,2677,scientist
2677,13996,2008-10-09,P,2677,scientist
2677,2661,2013-08-28,P,2677,scientist
2677,13997,2013-12-18,P,2677,scientist
2677,1715,2014-10-07,P,2677,scientist
2677,13998,2011-04-09,P,2677,scientist
2677,102,2008-11-27,P,2677,scientist
2677,13999,2010-10-24,P,2677,scientist
2677,14000,2009-08-26,P,2677,scientist
2677,6764,2014-12-05,P,2677,scientist
2677,14001,2011-08-15,P,2677,scientist
2677,104,2013-02-25,P,2677,scientist
2677,14002,2013-05-20,P,2677,scientist
2677,14003,2007-03-23,P,2677,scientist
2677,14004,2014-03-13,P,2677,scientist
2677,14005,2011-11-18,P,2677,scientist
2677,8945,2007-04-12,P,2677,scientist
2677,6766,2014-06-05,P,2677,scientist
2677,14006,2009-11-15,P,2677,scientist
2677,14007,2007-03-10,P,2677,scientist
2677,2670,2007-05-12,P,2677,scientist
2677,2671,2010-05-28,P,2677,scientist
2677,2675,2011-04-25,P,2677,scientist
2677,14008,2010-01-02,P,2677,scientist
2677,14009,2014-08-24,P,2677,scientist
2677,2679,2014-04-15,P,2677,scientist
2677,14010,2007-08-28,P,2677,scientist
2677,2680,2008-02-08,P,2677,scientist
2677,2686,2007-02-07,P,2677,scientist
2677,14011,2011-06-11,P,2677,scientist
2677,2688,2010-02-24,P,2677,scientist
2677,2495,2009-05-23,P,2677,scientist
2677,14012,2007-05-05,P,2677,scientist
2677,2693,2007-07-26,P,2677,scientist
2677,14013,2009-04-01,P,2677,scientist
2677,8947,2014-07-19,P,2677,scientist
2677,2695,2013-07-22,P,2677,scientist
2677,2697,2008-06-15,P,2677,scientist
2677,8948,2011-09-16,P,2677,scientist
2677,14014,2008-09-26,P,2677,scientist
2677,14015,2014-01-07,P,2677,scientist
2677,14016,2011-04-02,P,2677,scientist
2677,2704,2012-02-02,P,2677,scientist
2677,2705,2011-06-04,P,2677,scientist
2677,14017,2014-10-19,P,2677,scientist
2677,2710,2012-01-19,P,2677,scientist
2677,2711,2013-10-09,P,2677,scientist
2677,14018,2010-08-20,P,2677,scientist
2677,14019,2008-09-14,P,2677,scientist
2677,14020,2007-09-09,P,2677,scientist
2677,14021,2011-04-06,P,2677,scientist
2677,14022,2008-03-27,P,2677,scientist
2677,14023,2007-01-03,P,2677,scientist
2677,36,2012-09-28,P,2677,scientist
2677,14024,2010-12-02,P,2677,scientist
2677,8953,2009-08-17,P,2677,scientist
2677,37,2007-11-10,P,2677,scientist
2677,14025,2013-11-01,P,2677,scientist
2677,14026,2012-10-22,P,2677,scientist
2677,14027,2013-05-02,P,2677,scientist
2677,2762,2007-03-19,P,2677,scientist
2677,2763,2013-03-21,P,2677,scientist
2677,2764,2011-12-19,P,2677,scientist
2677,6770,2013-12-14,P,2677,scientist
2677,2772,2014-12-17,P,2677,scientist
2677,2774,2014-07-20,P,2677,scientist
2677,11411,2012-11-09,P,2677,scientist
2677,2782,2011-07-10,P,2677,scientist
2677,9930,2010-05-18,P,2677,scientist
2677,1724,2008-06-27,P,2677,scientist
2677,14028,2009-02-16,P,2677,scientist
2677,2030,2011-12-14,P,2677,scientist
2677,14029,2009-04-17,P,2677,scientist
2677,2787,2008-03-02,P,2677,scientist
2677,2788,2012-11-24,P,2677,scientist
2677,2789,2011-05-21,P,2677,scientist
2677,7546,2012-12-14,P,2677,scientist
2677,2795,2013-12-13,P,2677,scientist
2677,14030,2007-03-05,P,2677,scientist
2677,14031,2010-03-12,P,2677,scientist
2677,2798,2010-08-15,P,2677,scientist
2677,2799,2014-09-20,P,2677,scientist
2677,789,2012-05-17,P,2677,scientist
2677,1870,2009-03-25,P,2677,scientist
2677,14032,2008-08-06,P,2677,scientist
2677,14033,2013-06-02,P,2677,scientist
2677,14034,2012-08-27,P,2677,scientist
2677,2804,2011-07-25,P,2677,scientist
2677,8955,2013-02-26,P,2677,scientist
2677,2806,2007-12-08,P,2677,scientist
2677,14035,2007-01-07,P,2677,scientist
2677,2807,2013-11-28,P,2677,scientist
2677,14036,2007-10-14,P,2677,scientist
2679,7475,2011-05-06,P,2679,politician
2679,7476,2014-03-28,P,2679,politician
2679,2601,2010-02-07,P,2679,politician
2679,874,2007-04-07,P,2679,politician
2679,4125,2008-05-02,P,2679,politician
2679,14362,2010-09-22,P,2679,politician
2679,1233,2007-02-07,P,2679,politician
2679,2606,2014-04-16,P,2679,politician
2679,2608,2008-08-23,P,2679,politician
2679,14363,2012-04-01,P,2679,politician
2679,2609,2010-01-05,P,2679,politician
2679,7567,2007-10-27,P,2679,politician
2679,14364,2007-11-23,P,2679,politician
2679,2610,2010-08-22,P,2679,politician
2679,2611,2011-03-24,P,2679,politician
2679,6758,2009-11-02,P,2679,politician
2679,2613,2013-04-07,P,2679,politician
2679,2598,2014-02-10,P,2679,politician
2679,2615,2013-08-24,P,2679,politician
2679,2616,2007-03-15,P,2679,politician
2679,2618,2010-01-26,P,2679,politician
2679,2620,2012-08-24,P,2679,politician
2679,14365,2007-11-01,P,2679,politician
2679,331,2011-02-17,P,2679,politician
2679,4294,2007-04-05,P,2679,politician
2679,2625,2013-07-03,P,2679,politician
2679,2626,2007-11-16,P,2679,politician
2679,2627,2008-12-10,P,2679,politician
2679,14366,2007-04-15,P,2679,politician
2679,14367,2011-06-18,P,2679,politician
2679,14368,2008-07-27,P,2679,politician
2679,14369,2012-02-13,P,2679,politician
2679,2632,2011-01-03,P,2679,politician
2679,2633,2010-02-07,P,2679,politician
2679,14370,2011-08-16,P,2679,politician
2679,14371,2010-10-15,P,2679,politician
2679,6760,2012-07-01,P,2679,politician
2679,2634,2012-04-15,P,2679,politician
2679,2636,2009-11-11,P,2679,politician
2679,2173,2012-06-08,P,2679,politician
2679,2637,2007-05-18,P,2679,politician
2679,14372,2013-09-12,P,2679,politician
2679,2639,2010-06-09,P,2679,politician
2679,884,2014-04-18,P,2679,politician
2679,14373,2011-07-02,P,2679,politician
2679,14374,2010-01-12,P,2679,politician
2679,14375,2014-10-11,P,2679,politician
2679,2641,2008-09-24,P,2679,politician
2679,14376,2009-06-07,P,2679,politician
2679,2646,2011-08-13,P,2679,politician
2679,5980,2011-10-21,P,2679,politician
2679,2647,2009-02-19,P,2679,politician
2679,2648,2010-04-21,P,2679,politician
2679,2650,2008-05-21,P,2679,politician
2679,2651,2012-11-28,P,2679,politician
2679,2652,2010-04-06,P,2679,politician
2679,2653,2012-01-11,P,2679,politician
2679,14377,2009-05-25,P,2679,politician
2679,2654,2011-07-14,P,2679,politician
2679,2656,2007-01-22,P,2679,politician
2679,12324,2011-06-08,P,2679,politician
2679,2658,2009-02-27,P,2679,politician
2679,7498,2012-01-17,P,2679,politician
2679,11728,2013-08-25,P,2679,politician
2679,14378,2014-04-10,P,2679,politician
2679,8943,2014-02-16,P,2679,politician
2679,14379,2011-03-21,P,2679,politician
2679,2661,2010-06-27,P,2679,politician
2679,2662,2013-05-22,P,2679,politician
2679,1830,2009-03-19,P,2679,politician
2679,14380,2009-01-11,P,2679,politician
2679,14381,2011-12-25,P,2679,politician
2679,6765,2011-08-17,P,2679,politician
2679,14382,2009-10-01,P,2679,politician
2679,2669,2011-05-07,P,2679,politician
2679,5981,2011-01-06,P,2679,politician
2679,2670,2012-06-02,P,2679,politician
2679,14383,2010-01-17,P,2679,politician
2679,2680,2014-10-18,P,2679,politician
2679,14384,2012-06-13,P,2679,politician
2679,2682,2012-02-26,P,2679,politician
2679,7506,2011-12-03,P,2679,politician
2679,2686,2009-08-08,P,2679,politician
2679,4143,2012-06-17,P,2679,politician
2679,12575,2010-12-11,P,2679,politician
2679,14385,2013-02-08,P,2679,politician
2679,2195,2012-03-21,P,2679,politician
2679,2689,2009-07-16,P,2679,politician
2679,14386,2010-11-23,P,2679,politician
2679,2690,2011-09-12,P,2679,politician
2679,14387,2008-06-02,P,2679,politician
2679,2693,2014-05-14,P,2679,politician
2679,8947,2009-11-03,P,2679,politician
2679,14388,2010-05-12,P,2679,politician
2679,14389,2013-12-25,P,2679,politician
2679,2499,2014-02-09,P,2679,politician
2679,2710,2009-10-27,P,2679,politician
2679,14390,2008-08-13,P,2679,politician
2679,2717,2009-03-14,P,2679,politician
2679,2718,2008-09-17,P,2679,politician
2679,14391,2013-10-12,P,2679,politician
2679,8950,2011-11-24,P,2679,politician
2679,2720,2012-09-01,P,2679,politician
2679,2723,2012-01-23,P,2679,politician
2679,14392,2008-01-23,P,2679,politician
2679,8951,2013-02-03,P,2679,politician
2679,14393,2009-04-28,P,2679,politician
2679,14394,2013-05-03,P,2679,politician
2679,2731,2009-06-08,P,2679,politician
2679,14395,2010-11-27,P,2679,politician
2679,14021,2010-04-26,P,2679,politician
2679,2734,2007-10-03,P,2679,politician
2679,14396,2009-03-26,P,2679,politician
2679,14397,2014-02-08,P,2679,politician
2679,14398,2012-10-01,P,2679,politician
2679,2739,2011-06-16,P,2679,politician
2679,14399,2007-10-07,P,2679,politician
2679,14400,2007-03-01,P,2679,politician
2679,14401,2011-04-17,P,2679,politician
2679,13446,2013-06-08,P,2679,politician
2679,14402,2011-01-02,P,2679,politician
2679,2504,2011-08-06,P,2679,politician
2679,14403,2007-11-19,P,2679,politician
2679,14404,2012-05-11,P,2679,politician
2679,2755,2013-02-16,P,2679,politician
2679,7540,2010-11-19,P,2679,politician
2679,14405,2014-06-05,P,2679,politician
2679,2756,2007-01-19,P,2679,politician
2679,14406,2008-11-25,P,2679,politician
2679,2761,2010-07-04,P,2679,politician
2679,8954,2007-11-27,P,2679,politician
2679,2762,2011-05-18,P,2679,politician
2679,2763,2011-10-11,P,2679,politician
2679,2764,2014-07-19,P,2679,politician
2679,6770,2009-02-27,P,2679,politician
2679,14407,2010-12-18,P,2679,politician
2679,2774,2013-05-11,P,2679,politician
2679,2776,2013-05-07,P,2679,politician
2679,2777,2011-09-19,P,2679,politician
2679,9930,2009-08-28,P,2679,politician
2679,2509,2014-03-06,P,2679,politician
2679,779,2011-01-26,P,2679,politician
2679,2787,2010-01-04,P,2679,politician
2679,2789,2007-06-13,P,2679,politician
2679,11668,2014-11-12,P,2679,politician
2679,14408,2011-08-07,P,2679,politician
2679,2797,2010-11-21,P,2679,politician
2679,2798,2007-11-01,P,2679,politician
2679,14409,2008-10-09,P,2679,politician
2679,12600,2011-04-25,P,2679,politician
2679,897,2012-05-02,P,2679,politician
2679,14410,2014-01-10,P,2679,politician
2679,2802,2010-05-02,P,2679,politician
2679,14411,2014-09-10,P,2679,politician
2679,14412,2009-03-04,P,2679,politician
2679,2803,2008-08-05,P,2679,politician
2679,8955,2012-01-19,P,2679,politician
